1,1,1,1,10.365646439775452,2.982096040747879,1.8926437559121436,1,1,1
1,1,1,3.8940183990752555,2.719543261991181,1,1,1,1,1
1,1,1,1,1,5.382000490271954,1,1,9.359167189698516,1
1,1,1,1,4.114467103137858,1,1,1,1,1
1,1,1,12.615871912485801,1,1,1,1,1,1
1,1,1,13.013695841577357,1,1,1,1,1,1
1,2.8063613551655,1,1,3.238679092909904,1,1,1,2.863058256962124,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,3.51521232630678,1,1,1,1
